ID,Price
Bawang Merah/Aceh/2024-10-01,27540.504
Bawang Merah/Aceh/2024-10-02,27553.691
Bawang Merah/Aceh/2024-10-03,27365.477
Bawang Merah/Aceh/2024-10-04,27385.068
Bawang Merah/Aceh/2024-10-05,27468.63
Bawang Merah/Aceh/2024-10-06,27558.078
Bawang Merah/Aceh/2024-10-07,27648.473
Bawang Merah/Aceh/2024-10-08,27621.486
Bawang Merah/Aceh/2024-10-09,27660.629
Bawang Merah/Aceh/2024-10-10,27639.857
Bawang Merah/Aceh/2024-10-11,27644.887
Bawang Merah/Aceh/2024-10-12,27590.049
Bawang Merah/Aceh/2024-10-13,27572.01
Bawang Merah/Aceh/2024-10-14,27641.955
Bawang Merah/Aceh/2024-10-15,27612.873
Bawang Merah/Aceh/2024-10-16,27687.066
Bawang Merah/Aceh/2024-10-17,27667.773
Bawang Merah/Aceh/2024-10-18,27626.656
Bawang Merah/Aceh/2024-10-19,27618.86
Bawang Merah/Aceh/2024-10-20,27628.438
Bawang Merah/Aceh/2024-10-21,27676.29
Bawang Merah/Aceh/2024-10-22,27612.873
Bawang Merah/Aceh/2024-10-23,27716.002
Bawang Merah/Aceh/2024-10-24,27866.127
Bawang Merah/Aceh/2024-10-25,27863.848
Bawang Merah/Aceh/2024-10-26,27759.133
Bawang Merah/Aceh/2024-10-27,27836.059
Bawang Merah/Aceh/2024-10-28,28049.234
Bawang Merah/Aceh/2024-10-29,28059.758
Bawang Merah/Aceh/2024-10-30,28055.162
Bawang Merah/Aceh/2024-10-31,28226.115
Bawang Merah/Aceh/2024-11-01,27502.355
Bawang Merah/Aceh/2024-11-02,27490.078
Bawang Merah/Aceh/2024-11-03,27575.432
Bawang Merah/Aceh/2024-11-04,27758.418
Bawang Merah/Aceh/2024-11-05,27724.682
Bawang Merah/Aceh/2024-11-06,27736.766
Bawang Merah/Aceh/2024-11-07,27674.408
Bawang Merah/Aceh/2024-11-08,27643.148
Bawang Merah/Aceh/2024-11-09,27751.836
Bawang Merah/Aceh/2024-11-10,27802.398
Bawang Merah/Aceh/2024-11-11,28310.635
Bawang Merah/Aceh/2024-11-12,28982.396
Bawang Merah/Aceh/2024-11-13,28985.477
Bawang Merah/Aceh/2024-11-14,29658.111
Bawang Merah/Aceh/2024-11-15,29686.045
Bawang Merah/Aceh/2024-11-16,30156.377
Bawang Merah/Aceh/2024-11-17,30162.203
Bawang Merah/Aceh/2024-11-18,30409.643
Bawang Merah/Aceh/2024-11-19,30354.611
Bawang Merah/Aceh/2024-11-20,30623.664
Bawang Merah/Aceh/2024-11-21,30595.498
Bawang Merah/Aceh/2024-11-22,30543.549
Bawang Merah/Aceh/2024-11-23,30568.887
Bawang Merah/Aceh/2024-11-24,30737.27
Bawang Merah/Aceh/2024-11-25,30776.383
Bawang Merah/Aceh/2024-11-26,30792.643
Bawang Merah/Aceh/2024-11-27,30741.016
Bawang Merah/Aceh/2024-11-28,30995.945
Bawang Merah/Aceh/2024-11-29,30911.7
Bawang Merah/Aceh/2024-11-30,30748.586
Bawang Merah/Aceh/2024-12-01,31295.686
Bawang Merah/Aceh/2024-12-02,31634.791
Bawang Merah/Aceh/2024-12-03,31478.676
Bawang Merah/Aceh/2024-12-04,31577.633
Bawang Merah/Aceh/2024-12-05,31555.477
Bawang Merah/Aceh/2024-12-06,32055.2
Bawang Merah/Aceh/2024-12-07,32076.197
Bawang Merah/Aceh/2024-12-08,32456.586
Bawang Merah/Aceh/2024-12-09,32456.115
Bawang Merah/Aceh/2024-12-10,32789.32
Bawang Merah/Aceh/2024-12-11,32784.562
Bawang Merah/Aceh/2024-12-12,33148.48
Bawang Merah/Aceh/2024-12-13,33075.777
Bawang Merah/Aceh/2024-12-14,33005.01
Bawang Merah/Aceh/2024-12-15,32907.855
Bawang Merah/Aceh/2024-12-16,34093.074
Bawang Merah/Aceh/2024-12-17,34037.355
Bawang Merah/Aceh/2024-12-18,34263.945
Bawang Merah/Aceh/2024-12-19,34284.336
Bawang Merah/Aceh/2024-12-20,35017.645
Bawang Merah/Aceh/2024-12-21,35263.613
Bawang Merah/Aceh/2024-12-22,35295.848
Bawang Merah/Aceh/2024-12-23,35150.734
Bawang Merah/Aceh/2024-12-24,35805.254
Bawang Merah/Aceh/2024-12-25,35818.61
Bawang Merah/Aceh/2024-12-26,36181.7
Bawang Merah/Aceh/2024-12-27,36314.21
Bawang Merah/Aceh/2024-12-28,36551.69
Bawang Merah/Aceh/2024-12-29,36902.28
Bawang Merah/Aceh/2024-12-30,36670.965
Bawang Merah/Aceh/2024-12-31,36836.023
Bawang Merah/Bali/2024-10-01,24114.334
Bawang Merah/Bali/2024-10-02,24097.67
Bawang Merah/Bali/2024-10-03,24069.188
