ID,Price
Bawang Putih Bonggol/Aceh/2024-10-01,39040.336
Bawang Putih Bonggol/Aceh/2024-10-02,39035.086
Bawang Putih Bonggol/Aceh/2024-10-03,38978.297
Bawang Putih Bonggol/Aceh/2024-10-04,39002.39
Bawang Putih Bonggol/Aceh/2024-10-05,39020.332
Bawang Putih Bonggol/Aceh/2024-10-06,39034.68
Bawang Putih Bonggol/Aceh/2024-10-07,39056.33
Bawang Putih Bonggol/Aceh/2024-10-08,39078.82
Bawang Putih Bonggol/Aceh/2024-10-09,39101.1
Bawang Putih Bonggol/Aceh/2024-10-10,38983.664
Bawang Putih Bonggol/Aceh/2024-10-11,39027.734
Bawang Putih Bonggol/Aceh/2024-10-12,39051.56
Bawang Putih Bonggol/Aceh/2024-10-13,39057.0
Bawang Putih Bonggol/Aceh/2024-10-14,39078.273
Bawang Putih Bonggol/Aceh/2024-10-15,38977.383
Bawang Putih Bonggol/Aceh/2024-10-16,38999.543
Bawang Putih Bonggol/Aceh/2024-10-17,38921.008
Bawang Putih Bonggol/Aceh/2024-10-18,38933.73
Bawang Putih Bonggol/Aceh/2024-10-19,38800.207
Bawang Putih Bonggol/Aceh/2024-10-20,38802.72
Bawang Putih Bonggol/Aceh/2024-10-21,38822.473
Bawang Putih Bonggol/Aceh/2024-10-22,38831.504
Bawang Putih Bonggol/Aceh/2024-10-23,38826.566
Bawang Putih Bonggol/Aceh/2024-10-24,38716.816
Bawang Putih Bonggol/Aceh/2024-10-25,38713.848
Bawang Putih Bonggol/Aceh/2024-10-26,38741.76
Bawang Putih Bonggol/Aceh/2024-10-27,38729.61
Bawang Putih Bonggol/Aceh/2024-10-28,38782.98
Bawang Putih Bonggol/Aceh/2024-10-29,38805.19
Bawang Putih Bonggol/Aceh/2024-10-30,38725.934
Bawang Putih Bonggol/Aceh/2024-10-31,38638.465
Bawang Putih Bonggol/Aceh/2024-11-01,38667.7
Bawang Putih Bonggol/Aceh/2024-11-02,38667.934
Bawang Putih Bonggol/Aceh/2024-11-03,38679.35
Bawang Putih Bonggol/Aceh/2024-11-04,38681.273
Bawang Putih Bonggol/Aceh/2024-11-05,38696.82
Bawang Putih Bonggol/Aceh/2024-11-06,38699.992
Bawang Putih Bonggol/Aceh/2024-11-07,38627.24
Bawang Putih Bonggol/Aceh/2024-11-08,38655.707
Bawang Putih Bonggol/Aceh/2024-11-09,38684.723
Bawang Putih Bonggol/Aceh/2024-11-10,38687.652
Bawang Putih Bonggol/Aceh/2024-11-11,38740.883
Bawang Putih Bonggol/Aceh/2024-11-12,38763.344
Bawang Putih Bonggol/Aceh/2024-11-13,38795.53
Bawang Putih Bonggol/Aceh/2024-11-14,38683.363
Bawang Putih Bonggol/Aceh/2024-11-15,38691.984
Bawang Putih Bonggol/Aceh/2024-11-16,38753.875
Bawang Putih Bonggol/Aceh/2024-11-17,38713.65
Bawang Putih Bonggol/Aceh/2024-11-18,38777.26
Bawang Putih Bonggol/Aceh/2024-11-19,38779.215
Bawang Putih Bonggol/Aceh/2024-11-20,38818.7
Bawang Putih Bonggol/Aceh/2024-11-21,38720.766
Bawang Putih Bonggol/Aceh/2024-11-22,38735.934
Bawang Putih Bonggol/Aceh/2024-11-23,38786.797
Bawang Putih Bonggol/Aceh/2024-11-24,38823.098
Bawang Putih Bonggol/Aceh/2024-11-25,38776.707
Bawang Putih Bonggol/Aceh/2024-11-26,38773.42
Bawang Putih Bonggol/Aceh/2024-11-27,38787.562
Bawang Putih Bonggol/Aceh/2024-11-28,38672.95
Bawang Putih Bonggol/Aceh/2024-11-29,38657.73
Bawang Putih Bonggol/Aceh/2024-11-30,38669.184
Bawang Putih Bonggol/Aceh/2024-12-01,38729.523
Bawang Putih Bonggol/Aceh/2024-12-02,38704.95
Bawang Putih Bonggol/Aceh/2024-12-03,38789.89
Bawang Putih Bonggol/Aceh/2024-12-04,38755.527
Bawang Putih Bonggol/Aceh/2024-12-05,38668.188
Bawang Putih Bonggol/Aceh/2024-12-06,38678.87
Bawang Putih Bonggol/Aceh/2024-12-07,38754.8
Bawang Putih Bonggol/Aceh/2024-12-08,38799.15
Bawang Putih Bonggol/Aceh/2024-12-09,38836.965
Bawang Putih Bonggol/Aceh/2024-12-10,38938.492
Bawang Putih Bonggol/Aceh/2024-12-11,38948.7
Bawang Putih Bonggol/Aceh/2024-12-12,39001.176
Bawang Putih Bonggol/Aceh/2024-12-13,39037.633
Bawang Putih Bonggol/Aceh/2024-12-14,39139.12
Bawang Putih Bonggol/Aceh/2024-12-15,39138.406
Bawang Putih Bonggol/Aceh/2024-12-16,39093.496
Bawang Putih Bonggol/Aceh/2024-12-17,39137.85
Bawang Putih Bonggol/Aceh/2024-12-18,39160.625
Bawang Putih Bonggol/Aceh/2024-12-19,39060.434
Bawang Putih Bonggol/Aceh/2024-12-20,39014.258
Bawang Putih Bonggol/Aceh/2024-12-21,39083.6
Bawang Putih Bonggol/Aceh/2024-12-22,39408.8
Bawang Putih Bonggol/Aceh/2024-12-23,39364.785
Bawang Putih Bonggol/Aceh/2024-12-24,39435.77
Bawang Putih Bonggol/Aceh/2024-12-25,39449.7
Bawang Putih Bonggol/Aceh/2024-12-26,39452.68
Bawang Putih Bonggol/Aceh/2024-12-27,39548.324
Bawang Putih Bonggol/Aceh/2024-12-28,39565.477
Bawang Putih Bonggol/Aceh/2024-12-29,39665.145
Bawang Putih Bonggol/Aceh/2024-12-30,39591.387
Bawang Putih Bonggol/Aceh/2024-12-31,39632.73
Bawang Putih Bonggol/Bali/2024-10-01,35424.688
Bawang Putih Bonggol/Bali/2024-10-02,35417.58
Bawang Putih Bonggol/Bali/2024-10-03,35477.742
Bawang Putih Bonggol/Bali/2024-10-04,35380.82
Bawang Putih Bonggol/Bali/2024-10-05,35387.656
Bawang Putih Bonggol/Bali/2024-10-06,35390.195
Bawang Putih Bonggol/Bali/2024-10-07,35398.19
Bawang Putih Bonggol/Bali/2024-10-08,35393.895
Bawang Putih Bonggol/Bali/2024-10-09,35437.574
Bawang Putih Bonggol/Bali/2024-10-10,35396.875
Bawang Putih Bonggol/Bali/2024-10-11,35361.117
Bawang Putih Bonggol/Bali/2024-10-12,35392.594
Bawang Putih Bonggol/Bali/2024-10-13,35399.715
Bawang Putih Bonggol/Bali/2024-10-14,35450.67
Bawang Putih Bonggol/Bali/2024-10-15,35362.234
Bawang Putih Bonggol/Bali/2024-10-16,35403.516
Bawang Putih Bonggol/Bali/2024-10-17,35433.258
Bawang Putih Bonggol/Bali/2024-10-18,35389.926
