ID,Price
Minyak Goreng Kemasan Sederhana/Aceh/2024-10-01,18245.756
Minyak Goreng Kemasan Sederhana/Aceh/2024-10-02,18252.55
Minyak Goreng Kemasan Sederhana/Aceh/2024-10-03,18175.215
Minyak Goreng Kemasan Sederhana/Aceh/2024-10-04,18158.2
Minyak Goreng Kemasan Sederhana/Aceh/2024-10-05,18162.6
Minyak Goreng Kemasan Sederhana/Aceh/2024-10-06,18163.994
Minyak Goreng Kemasan Sederhana/Aceh/2024-10-07,18269.756
Minyak Goreng Kemasan Sederhana/Aceh/2024-10-08,18217.854
Minyak Goreng Kemasan Sederhana/Aceh/2024-10-09,18205.688
Minyak Goreng Kemasan Sederhana/Aceh/2024-10-10,18174.12
Minyak Goreng Kemasan Sederhana/Aceh/2024-10-11,18165.494
Minyak Goreng Kemasan Sederhana/Aceh/2024-10-12,18159.064
Minyak Goreng Kemasan Sederhana/Aceh/2024-10-13,18175.908
Minyak Goreng Kemasan Sederhana/Aceh/2024-10-14,18279.938
Minyak Goreng Kemasan Sederhana/Aceh/2024-10-15,18201.299
Minyak Goreng Kemasan Sederhana/Aceh/2024-10-16,18178.176
Minyak Goreng Kemasan Sederhana/Aceh/2024-10-17,18132.03
Minyak Goreng Kemasan Sederhana/Aceh/2024-10-18,18113.514
Minyak Goreng Kemasan Sederhana/Aceh/2024-10-19,18117.346
Minyak Goreng Kemasan Sederhana/Aceh/2024-10-20,18117.912
Minyak Goreng Kemasan Sederhana/Aceh/2024-10-21,18185.846
Minyak Goreng Kemasan Sederhana/Aceh/2024-10-22,18165.3
Minyak Goreng Kemasan Sederhana/Aceh/2024-10-23,18149.14
Minyak Goreng Kemasan Sederhana/Aceh/2024-10-24,18106.613
Minyak Goreng Kemasan Sederhana/Aceh/2024-10-25,18094.648
Minyak Goreng Kemasan Sederhana/Aceh/2024-10-26,18092.547
Minyak Goreng Kemasan Sederhana/Aceh/2024-10-27,18081.82
Minyak Goreng Kemasan Sederhana/Aceh/2024-10-28,18167.338
Minyak Goreng Kemasan Sederhana/Aceh/2024-10-29,18149.738
Minyak Goreng Kemasan Sederhana/Aceh/2024-10-30,18131.049
Minyak Goreng Kemasan Sederhana/Aceh/2024-10-31,18147.566
Minyak Goreng Kemasan Sederhana/Aceh/2024-11-01,18083.492
Minyak Goreng Kemasan Sederhana/Aceh/2024-11-02,18070.764
Minyak Goreng Kemasan Sederhana/Aceh/2024-11-03,18052.576
Minyak Goreng Kemasan Sederhana/Aceh/2024-11-04,18187.695
Minyak Goreng Kemasan Sederhana/Aceh/2024-11-05,18125.12
Minyak Goreng Kemasan Sederhana/Aceh/2024-11-06,18117.584
Minyak Goreng Kemasan Sederhana/Aceh/2024-11-07,18047.88
Minyak Goreng Kemasan Sederhana/Aceh/2024-11-08,18030.273
Minyak Goreng Kemasan Sederhana/Aceh/2024-11-09,18042.035
Minyak Goreng Kemasan Sederhana/Aceh/2024-11-10,18049.555
Minyak Goreng Kemasan Sederhana/Aceh/2024-11-11,18179.229
Minyak Goreng Kemasan Sederhana/Aceh/2024-11-12,18140.264
Minyak Goreng Kemasan Sederhana/Aceh/2024-11-13,18135.611
Minyak Goreng Kemasan Sederhana/Aceh/2024-11-14,18083.713
Minyak Goreng Kemasan Sederhana/Aceh/2024-11-15,18057.768
Minyak Goreng Kemasan Sederhana/Aceh/2024-11-16,18076.863
Minyak Goreng Kemasan Sederhana/Aceh/2024-11-17,18073.607
Minyak Goreng Kemasan Sederhana/Aceh/2024-11-18,18150.998
Minyak Goreng Kemasan Sederhana/Aceh/2024-11-19,18124.912
Minyak Goreng Kemasan Sederhana/Aceh/2024-11-20,18146.158
Minyak Goreng Kemasan Sederhana/Aceh/2024-11-21,18111.016
Minyak Goreng Kemasan Sederhana/Aceh/2024-11-22,18095.479
Minyak Goreng Kemasan Sederhana/Aceh/2024-11-23,18121.592
Minyak Goreng Kemasan Sederhana/Aceh/2024-11-24,18098.68
Minyak Goreng Kemasan Sederhana/Aceh/2024-11-25,18183.404
Minyak Goreng Kemasan Sederhana/Aceh/2024-11-26,18162.346
Minyak Goreng Kemasan Sederhana/Aceh/2024-11-27,18144.238
Minyak Goreng Kemasan Sederhana/Aceh/2024-11-28,18104.824
Minyak Goreng Kemasan Sederhana/Aceh/2024-11-29,18116.523
Minyak Goreng Kemasan Sederhana/Aceh/2024-11-30,18141.99
Minyak Goreng Kemasan Sederhana/Aceh/2024-12-01,18143.717
Minyak Goreng Kemasan Sederhana/Aceh/2024-12-02,18201.55
Minyak Goreng Kemasan Sederhana/Aceh/2024-12-03,18164.662
Minyak Goreng Kemasan Sederhana/Aceh/2024-12-04,18161.67
Minyak Goreng Kemasan Sederhana/Aceh/2024-12-05,18101.332
Minyak Goreng Kemasan Sederhana/Aceh/2024-12-06,18090.691
Minyak Goreng Kemasan Sederhana/Aceh/2024-12-07,18104.336
Minyak Goreng Kemasan Sederhana/Aceh/2024-12-08,18105.688
Minyak Goreng Kemasan Sederhana/Aceh/2024-12-09,18201.918
Minyak Goreng Kemasan Sederhana/Aceh/2024-12-10,18176.223
Minyak Goreng Kemasan Sederhana/Aceh/2024-12-11,18163.133
Minyak Goreng Kemasan Sederhana/Aceh/2024-12-12,18134.89
Minyak Goreng Kemasan Sederhana/Aceh/2024-12-13,18101.887
Minyak Goreng Kemasan Sederhana/Aceh/2024-12-14,18121.656
Minyak Goreng Kemasan Sederhana/Aceh/2024-12-15,18110.688
Minyak Goreng Kemasan Sederhana/Aceh/2024-12-16,18202.625
Minyak Goreng Kemasan Sederhana/Aceh/2024-12-17,18125.326
Minyak Goreng Kemasan Sederhana/Aceh/2024-12-18,18137.664
Minyak Goreng Kemasan Sederhana/Aceh/2024-12-19,18105.998
Minyak Goreng Kemasan Sederhana/Aceh/2024-12-20,18086.547
Minyak Goreng Kemasan Sederhana/Aceh/2024-12-21,18104.363
Minyak Goreng Kemasan Sederhana/Aceh/2024-12-22,18102.375
Minyak Goreng Kemasan Sederhana/Aceh/2024-12-23,18169.672
Minyak Goreng Kemasan Sederhana/Aceh/2024-12-24,18187.61
Minyak Goreng Kemasan Sederhana/Aceh/2024-12-25,18172.36
Minyak Goreng Kemasan Sederhana/Aceh/2024-12-26,18138.355
Minyak Goreng Kemasan Sederhana/Aceh/2024-12-27,18099.928
Minyak Goreng Kemasan Sederhana/Aceh/2024-12-28,18144.29
Minyak Goreng Kemasan Sederhana/Aceh/2024-12-29,18183.951
Minyak Goreng Kemasan Sederhana/Aceh/2024-12-30,18235.389
Minyak Goreng Kemasan Sederhana/Aceh/2024-12-31,18246.598
Minyak Goreng Kemasan Sederhana/Bali/2024-10-01,17666.889
Minyak Goreng Kemasan Sederhana/Bali/2024-10-02,17670.61
Minyak Goreng Kemasan Sederhana/Bali/2024-10-03,17597.965
Minyak Goreng Kemasan Sederhana/Bali/2024-10-04,17600.867
Minyak Goreng Kemasan Sederhana/Bali/2024-10-05,17599.861
Minyak Goreng Kemasan Sederhana/Bali/2024-10-06,17613.213
Minyak Goreng Kemasan Sederhana/Bali/2024-10-07,17648.148
Minyak Goreng Kemasan Sederhana/Bali/2024-10-08,17636.66
Minyak Goreng Kemasan Sederhana/Bali/2024-10-09,17627.996
Minyak Goreng Kemasan Sederhana/Bali/2024-10-10,17607.814
Minyak Goreng Kemasan Sederhana/Bali/2024-10-11,17614.512
Minyak Goreng Kemasan Sederhana/Bali/2024-10-12,17608.082
Minyak Goreng Kemasan Sederhana/Bali/2024-10-13,17619.799
Minyak Goreng Kemasan Sederhana/Bali/2024-10-14,17659.24
Minyak Goreng Kemasan Sederhana/Bali/2024-10-15,17634.662
Minyak Goreng Kemasan Sederhana/Bali/2024-10-16,17634.02
Minyak Goreng Kemasan Sederhana/Bali/2024-10-17,17594.139
Minyak Goreng Kemasan Sederhana/Bali/2024-10-18,17583.346
Minyak Goreng Kemasan Sederhana/Bali/2024-10-19,17587.178
Minyak Goreng Kemasan Sederhana/Bali/2024-10-20,17591.668
Minyak Goreng Kemasan Sederhana/Bali/2024-10-21,17613.883
Minyak Goreng Kemasan Sederhana/Bali/2024-10-22,17637.227
Minyak Goreng Kemasan Sederhana/Bali/2024-10-23,17621.326
Minyak Goreng Kemasan Sederhana/Bali/2024-10-24,17590.062
Minyak Goreng Kemasan Sederhana/Bali/2024-10-25,17599.068
Minyak Goreng Kemasan Sederhana/Bali/2024-10-26,17603.338
Minyak Goreng Kemasan Sederhana/Bali/2024-10-27,17595.035
Minyak Goreng Kemasan Sederhana/Bali/2024-10-28,17614.725
Minyak Goreng Kemasan Sederhana/Bali/2024-10-29,17637.54
Minyak Goreng Kemasan Sederhana/Bali/2024-10-30,17620.969
Minyak Goreng Kemasan Sederhana/Bali/2024-10-31,17636.357
Minyak Goreng Kemasan Sederhana/Bali/2024-11-01,17590.773
Minyak Goreng Kemasan Sederhana/Bali/2024-11-02,17586.404
Minyak Goreng Kemasan Sederhana/Bali/2024-11-03,17604.816
Minyak Goreng Kemasan Sederhana/Bali/2024-11-04,17651.072
Minyak Goreng Kemasan Sederhana/Bali/2024-11-05,17657.717
Minyak Goreng Kemasan Sederhana/Bali/2024-11-06,17662.154
Minyak Goreng Kemasan Sederhana/Bali/2024-11-07,17601.691
Minyak Goreng Kemasan Sederhana/Bali/2024-11-08,17581.729
Minyak Goreng Kemasan Sederhana/Bali/2024-11-09,17592.662
Minyak Goreng Kemasan Sederhana/Bali/2024-11-10,17596.662
Minyak Goreng Kemasan Sederhana/Bali/2024-11-11,17658.193
Minyak Goreng Kemasan Sederhana/Bali/2024-11-12,17646.98
Minyak Goreng Kemasan Sederhana/Bali/2024-11-13,17640.549
Minyak Goreng Kemasan Sederhana/Bali/2024-11-14,17601.328
Minyak Goreng Kemasan Sederhana/Bali/2024-11-15,17602.582
Minyak Goreng Kemasan Sederhana/Bali/2024-11-16,17629.662
Minyak Goreng Kemasan Sederhana/Bali/2024-11-17,17629.03
Minyak Goreng Kemasan Sederhana/Bali/2024-11-18,17640.645
Minyak Goreng Kemasan Sederhana/Bali/2024-11-19,17654.973
Minyak Goreng Kemasan Sederhana/Bali/2024-11-20,17689.125
Minyak Goreng Kemasan Sederhana/Bali/2024-11-21,17659.639
Minyak Goreng Kemasan Sederhana/Bali/2024-11-22,17657.465
Minyak Goreng Kemasan Sederhana/Bali/2024-11-23,17683.578
Minyak Goreng Kemasan Sederhana/Bali/2024-11-24,17668.287
Minyak Goreng Kemasan Sederhana/Bali/2024-11-25,17702.615
Minyak Goreng Kemasan Sederhana/Bali/2024-11-26,17713.068
Minyak Goreng Kemasan Sederhana/Bali/2024-11-27,17677.223
Minyak Goreng Kemasan Sederhana/Bali/2024-11-28,17639.553
Minyak Goreng Kemasan Sederhana/Bali/2024-11-29,17683.084
Minyak Goreng Kemasan Sederhana/Bali/2024-11-30,17716.225
Minyak Goreng Kemasan Sederhana/Bali/2024-12-01,17686.61
Minyak Goreng Kemasan Sederhana/Bali/2024-12-02,17674.549
Minyak Goreng Kemasan Sederhana/Bali/2024-12-03,17665.992
Minyak Goreng Kemasan Sederhana/Bali/2024-12-04,17665.639
Minyak Goreng Kemasan Sederhana/Bali/2024-12-05,17641.912
Minyak Goreng Kemasan Sederhana/Bali/2024-12-06,17648.654
Minyak Goreng Kemasan Sederhana/Bali/2024-12-07,17651.258
Minyak Goreng Kemasan Sederhana/Bali/2024-12-08,17662.445
Minyak Goreng Kemasan Sederhana/Bali/2024-12-09,17706.494
Minyak Goreng Kemasan Sederhana/Bali/2024-12-10,17699.02
Minyak Goreng Kemasan Sederhana/Bali/2024-12-11,17686.78
Minyak Goreng Kemasan Sederhana/Bali/2024-12-12,17700.203
Minyak Goreng Kemasan Sederhana/Bali/2024-12-13,17679.604
Minyak Goreng Kemasan Sederhana/Bali/2024-12-14,17694.84
Minyak Goreng Kemasan Sederhana/Bali/2024-12-15,17700.25
Minyak Goreng Kemasan Sederhana/Bali/2024-12-16,17734.043
Minyak Goreng Kemasan Sederhana/Bali/2024-12-17,17688.527
Minyak Goreng Kemasan Sederhana/Bali/2024-12-18,17722.361
Minyak Goreng Kemasan Sederhana/Bali/2024-12-19,17696.96
Minyak Goreng Kemasan Sederhana/Bali/2024-12-20,17690.953
Minyak Goreng Kemasan Sederhana/Bali/2024-12-21,17708.16
Minyak Goreng Kemasan Sederhana/Bali/2024-12-22,17708.715
Minyak Goreng Kemasan Sederhana/Bali/2024-12-23,17726.096
Minyak Goreng Kemasan Sederhana/Bali/2024-12-24,17767.922
Minyak Goreng Kemasan Sederhana/Bali/2024-12-25,17761.049
Minyak Goreng Kemasan Sederhana/Bali/2024-12-26,17745.31
Minyak Goreng Kemasan Sederhana/Bali/2024-12-27,17720.324
Minyak Goreng Kemasan Sederhana/Bali/2024-12-28,17757.004
Minyak Goreng Kemasan Sederhana/Bali/2024-12-29,17799.29
Minyak Goreng Kemasan Sederhana/Bali/2024-12-30,17819.799
Minyak Goreng Kemasan Sederhana/Bali/2024-12-31,17819.861
Minyak Goreng Kemasan Sederhana/Banten/2024-10-01,16839.736
Minyak Goreng Kemasan Sederhana/Banten/2024-10-02,16840.86
